Name,ShapeQuery,TanimotoCombo,ShapeTanimoto,ColorTanimoto
KC7_16_226,mini_5aqv_model0_chainA_KC7_resi1382__chainA_altA_1,0.834,0.64,0.194
L6Y_4_0,mini_5ayt_model0_chainA_L6Y_resi201__chainA_altB_1,1.102,0.798,0.304
L6Y_19_57,mini_5ayt_model0_chainA_L6Y_resi201__chainA_altB_1,1.08,0.728,0.352
L6Y_24_26,mini_5ayt_model0_chainA_L6Y_resi201__chainA_altB_1,1.071,0.645,0.427
HCK_23_125,mini_5b0x_model0_chainA_HCK_resi401__chainA_1,1.053,0.729,0.324
HCK_8_108,mini_5b0x_model0_chainA_HCK_resi401__chainA_1,0.934,0.692,0.242
HCK_5_13,mini_5b0x_model0_chainA_HCK_resi401__chainA_1,0.836,0.707,0.129
6F3_8_64,mini_5b5f_model0_chainA_6F3_resi200__chainA_altB_chainC_altA_1,1.03,0.785,0.245
6F3_18_6,mini_5b5f_model0_chainA_6F3_resi200__chainA_altB_chainC_altA_1,1.008,0.797,0.212
6F3_17_0,mini_5b5f_model0_chainA_6F3_resi200__chainA_altB_chainC_altA_1,0.985,0.691,0.294
LWJ_7_9,mini_5b7v_model0_chainA_LWJ_resi801__chainA_1,1.12,0.751,0.369
LWJ_21_11,mini_5b7v_model0_chainA_LWJ_resi801__chainA_1,1.041,0.703,0.338
LWJ_24_8,mini_5b7v_model0_chainA_LWJ_resi801__chainA_1,1.009,0.77,0.238
4VK_12_2,mini_5bnm_model0_chainA_4VK_resi402__chainA_1,0.993,0.58,0.413
4VK_8_4,mini_5bnm_model0_chainA_4VK_resi402__chainA_1,0.966,0.762,0.205
4VK_18_166,mini_5bnm_model0_chainA_4VK_resi402__chainA_1,0.901,0.729,0.172
4VL_18_4,mini_5bnr_model0_chainA_4VL_resi401__chainA_altB_1,1.252,0.847,0.405
4VL_26_128,mini_5bnr_model0_chainA_4VL_resi401__chainA_altB_1,1.022,0.737,0.285
4VL_11_6,mini_5bnr_model0_chainA_4VL_resi401__chainA_altB_1,0.93,0.617,0.314
TTJ_11_0,mini_5bod_model0_chainA_TTJ_resi301__chainA_altB_1,1.028,0.721,0.307
TTJ_9_105,mini_5bod_model0_chainA_TTJ_resi301__chainA_altB_1,1.025,0.809,0.216
TTJ_23_6,mini_5bod_model0_chainA_TTJ_resi301__chainA_altB_1,0.999,0.75,0.249
4VN_11_2,mini_5bqs_model0_chainB_4VN_resi402__chainB_altB_1,1.151,0.811,0.34
4VN_17_7,mini_5bqs_model0_chainB_4VN_resi402__chainB_altB_1,0.974,0.788,0.186
4VN_21_0,mini_5bqs_model0_chainB_4VN_resi402__chainB_altB_1,0.97,0.555,0.415
4V8_3_0,mini_5bue_model0_chainA_4V8_resi401__chainA_1,0.928,0.564,0.364
4V8_20_179,mini_5bue_model0_chainA_4V8_resi401__chainA_1,0.902,0.608,0.294
4V8_26_264,mini_5bue_model0_chainA_4V8_resi401__chainA_1,0.872,0.599,0.273
50H_20_19,mini_5c26_model0_chainA_50H_resi701__chainA_1,0.928,0.686,0.242
50H_12_274,mini_5c26_model0_chainA_50H_resi701__chainA_1,0.906,0.652,0.255
50H_22_2,mini_5c26_model0_chainA_50H_resi701__chainA_1,0.888,0.539,0.349
4YC_22_187,mini_5c7c_model0_chainA_4YC_resi402__chainA_1,1.184,0.712,0.472
4YC_24_142,mini_5c7c_model0_chainA_4YC_resi402__chainA_1,1.065,0.812,0.253
4YC_1_5,mini_5c7c_model0_chainA_4YC_resi402__chainA_1,1.058,0.716,0.342
4YL_26_93,mini_5c84_model0_chainA_4YL_resi402__chainA_1,1.134,0.682,0.452
4YL_15_278,mini_5c84_model0_chainA_4YL_resi402__chainA_1,1.005,0.664,0.34
4YL_7_3,mini_5c84_model0_chainA_4YL_resi402__chainA_1,0.999,0.716,0.282
ZGR_21_56,mini_5c8z_model0_chainA_ZGR_resi301__chainA_altA_1,0.871,0.647,0.224
ZGR_3_66,mini_5c8z_model0_chainA_ZGR_resi301__chainA_altA_1,0.857,0.75,0.107
ZGR_26_11,mini_5c8z_model0_chainA_ZGR_resi301__chainA_altA_1,0.834,0.691,0.143
4YU_17_281,mini_5c91_model0_chainA_4YU_resi901__chainA_altB_1,0.962,0.632,0.331
4YU_12_0,mini_5c91_model0_chainA_4YU_resi901__chainA_altB_1,0.951,0.622,0.329
4YU_25_187,mini_5c91_model0_chainA_4YU_resi901__chainA_altB_1,0.949,0.616,0.333
4Z2_15_31,mini_5c9z_model0_chainA_4Z2_resi702__chainA_altB_1,0.928,0.699,0.229
4Z2_13_237,mini_5c9z_model0_chainA_4Z2_resi702__chainA_altB_1,0.893,0.609,0.284
4Z2_9_275,mini_5c9z_model0_chainA_4Z2_resi702__chainA_altB_1,0.831,0.507,0.323
NZO_16_9,mini_5ca1_model0_chainD_NZO_resi503__chainD_1,1.028,0.723,0.305
NZO_20_288,mini_5ca1_model0_chainD_NZO_resi503__chainD_1,1.023,0.662,0.362
NZO_4_0,mini_5ca1_model0_chainD_NZO_resi503__chainD_1,0.993,0.724,0.27
4ZJ_20_69,mini_5caq_model0_chainA_4ZJ_resi1102__chainA_1,1.022,0.767,0.255
4ZJ_19_1,mini_5caq_model0_chainA_4ZJ_resi1102__chainA_1,0.965,0.708,0.257
4ZJ_6_25,mini_5caq_model0_chainA_4ZJ_resi1102__chainA_1,0.869,0.649,0.22
TIV_19_15,mini_5cb4_model0_chainB_TIV_resi504__chainB_1,1.014,0.71,0.304
TIV_2_17,mini_5cb4_model0_chainB_TIV_resi504__chainB_1,0.963,0.678,0.285
TIV_20_69,mini_5cb4_model0_chainB_TIV_resi504__chainB_1,0.95,0.761,0.189
4ZP_19_148,mini_5cbv_model0_chainA_4ZP_resi205__chainA_1,0.934,0.64,0.294
4ZP_18_6,mini_5cbv_model0_chainA_4ZP_resi205__chainA_1,0.91,0.625,0.285
4ZP_16_169,mini_5cbv_model0_chainA_4ZP_resi205__chainA_1,0.878,0.629,0.249
4ZT_17_138,mini_5ccr_model0_chainA_4ZT_resi207__chainA_altB_1,0.937,0.736,0.201
4ZT_9_88,mini_5ccr_model0_chainA_4ZT_resi207__chainA_altB_1,0.914,0.623,0.291
4ZT_14_138,mini_5ccr_model0_chainA_4ZT_resi207__chainA_altB_1,0.88,0.711,0.169
C4Y_18_5,mini_5ccs_model0_chainX_C4Y_resi201__chainX_1,0.995,0.637,0.358
C4Y_6_276,mini_5ccs_model0_chainX_C4Y_resi201__chainX_1,0.942,0.652,0.29
C4Y_10_237,mini_5ccs_model0_chainX_C4Y_resi201__chainX_1,0.891,0.684,0.207
50K_9_0,mini_5ce1_model0_chainA_50K_resi900__chainA_1,0.917,0.727,0.19
50K_24_44,mini_5ce1_model0_chainA_50K_resi900__chainA_1,0.914,0.704,0.21
50K_13_174,mini_5ce1_model0_chainA_50K_resi900__chainA_1,0.907,0.798,0.11
50E_12_33,mini_5cep_model0_chainA_50E_resi501__chainA_altB_1,1.048,0.566,0.482
50E_15_219,mini_5cep_model0_chainA_50E_resi501__chainA_altB_1,0.93,0.569,0.362
50E_24_66,mini_5cep_model0_chainA_50E_resi501__chainA_altB_1,0.922,0.686,0.235
50F_12_3,mini_5ceq_model0_chainA_50F_resi4000__chainA_altA_1,0.868,0.714,0.155
50F_20_38,mini_5ceq_model0_chainA_50F_resi4000__chainA_altA_1,0.835,0.689,0.146
50F_14_27,mini_5ceq_model0_chainA_50F_resi4000__chainA_altA_1,0.814,0.616,0.198
EB0_17_65,mini_5cp5_model0_chainA_EB0_resi201__chainA_1,1.116,0.777,0.339
EB0_4_22,mini_5cp5_model0_chainA_EB0_resi201__chainA_1,1.081,0.733,0.348
EB0_19_194,mini_5cp5_model0_chainA_EB0_resi201__chainA_1,1.047,0.765,0.282
EB2_19_103,mini_5cpe_model0_chainA_EB2_resi203__chainA_altA_1,1.085,0.735,0.35
EB2_22_51,mini_5cpe_model0_chainA_EB2_resi203__chainA_altA_1,1.002,0.731,0.271
EB2_20_16,mini_5cpe_model0_chainA_EB2_resi203__chainA_altA_1,0.988,0.655,0.332
EB3_22_6,mini_5cqt_model0_chainA_EB3_resi201__chainA_1,1.017,0.675,0.342
EB3_5_7,mini_5cqt_model0_chainA_EB3_resi201__chainA_1,1.014,0.734,0.28
EB3_21_2,mini_5cqt_model0_chainA_EB3_resi201__chainA_1,1.005,0.772,0.233
EB5_5_5,mini_5crm_model0_chainA_EB5_resi203__chainA_1,1.073,0.636,0.437
EB5_20_9,mini_5crm_model0_chainA_EB5_resi203__chainA_1,0.975,0.621,0.354
EB5_8_29,mini_5crm_model0_chainA_EB5_resi203__chainA_1,0.945,0.518,0.427
54R_10_4,mini_5ctp_model0_chainB_54R_altB_resi404__chainB_altB_1,0.998,0.529,0.469
54R_15_263,mini_5ctp_model0_chainB_54R_altB_resi404__chainB_altB_1,0.98,0.63,0.349
54R_8_3,mini_5ctp_model0_chainB_54R_altB_resi404__chainB_altB_1,0.957,0.529,0.428
55G_23_68,mini_5ctx_model0_chainB_55G_resi303__chainB_altB_1,0.906,0.646,0.261
55G_15_3,mini_5ctx_model0_chainB_55G_resi303__chainB_altB_1,0.885,0.71,0.175
55G_3_240,mini_5ctx_model0_chainB_55G_resi303__chainB_altB_1,0.882,0.641,0.24
55M_19_2,mini_5cxh_model0_chainA_55M_resi701__chainA_1,1.024,0.75,0.273
55M_20_35,mini_5cxh_model0_chainA_55M_resi701__chainA_1,0.916,0.703,0.213
55M_1_3,mini_5cxh_model0_chainA_55M_resi701__chainA_1,0.853,0.668,0.185
55U_5_14,mini_5cxz_model0_chainA_55U_resi703__chainA_altB_1,1.022,0.697,0.325
55U_8_0,mini_5cxz_model0_chainA_55U_resi703__chainA_altB_1,0.955,0.683,0.272
55U_15_4,mini_5cxz_model0_chainA_55U_resi703__chainA_altB_1,0.947,0.587,0.36
55Y_3_4,mini_5cy3_model0_chainA_55Y_resi701__chainA_altA_1,1.0,0.714,0.285
55Y_16_107,mini_5cy3_model0_chainA_55Y_resi701__chainA_altA_1,0.96,0.704,0.255
55Y_9_186,mini_5cy3_model0_chainA_55Y_resi701__chainA_altA_1,0.938,0.745,0.193
L40_13_6,mini_5d3n_model0_chainA_L40_resi201__chainA_altA_1,0.924,0.593,0.331
L40_12_0,mini_5d3n_model0_chainA_L40_resi201__chainA_altA_1,0.922,0.667,0.256
L40_22_41,mini_5d3n_model0_chainA_L40_resi201__chainA_altA_1,0.92,0.651,0.269
CZE_1_163,mini_5dqf_model0_chainA_CZE_resi613__chainA_1,0.884,0.768,0.116
CZE_23_43,mini_5dqf_model0_chainA_CZE_resi613__chainA_1,0.88,0.608,0.272
CZE_5_283,mini_5dqf_model0_chainA_CZE_resi613__chainA_1,0.782,0.65,0.132
LCR_6_12,mini_5dqf_model0_chainA_LCR_resi612__chainA_1,0.873,0.619,0.253
LCR_17_1,mini_5dqf_model0_chainA_LCR_resi612__chainA_1,0.756,0.655,0.101
LCR_22_1,mini_5dqf_model0_chainA_LCR_resi612__chainA_1,0.74,0.629,0.111
UO1_13_59,mini_5e73_model0_chainA_UO1_resi2001__chainA_altB_1,1.033,0.736,0.297
UO1_3_9,mini_5e73_model0_chainA_UO1_resi2001__chainA_altB_1,0.94,0.76,0.18
UO1_12_27,mini_5e73_model0_chainA_UO1_resi2001__chainA_altB_1,0.936,0.624,0.312
5LQ_26_296,mini_5ec4_model0_chainA_5LQ_resi502__chainA_1,1.045,0.745,0.3
5LQ_9_76,mini_5ec4_model0_chainA_5LQ_resi502__chainA_1,0.964,0.62,0.343
5LQ_22_71,mini_5ec4_model0_chainA_5LQ_resi502__chainA_1,0.926,0.691,0.235
5N1_6_32,mini_5ecx_model0_chainA_5N1_resi202__chainA_altA_1,0.863,0.694,0.169
5N1_26_82,mini_5ecx_model0_chainA_5N1_resi202__chainA_altA_1,0.848,0.682,0.165
5N1_8_8,mini_5ecx_model0_chainA_5N1_resi202__chainA_altA_1,0.839,0.645,0.194
5M9_19_6,mini_5edi_model0_chainC_5M9_resi803__chainC_altA_1,1.102,0.761,0.341
5M9_9_169,mini_5edi_model0_chainC_5M9_resi803__chainC_altA_1,1.089,0.812,0.276
5M9_26_7,mini_5edi_model0_chainC_5M9_resi803__chainC_altA_1,1.029,0.788,0.242
5OA_19_1,mini_5ehp_model0_chainA_5OA_resi601__chainA_altA_1,0.979,0.625,0.355
5OA_25_290,mini_5ehp_model0_chainA_5OA_resi601__chainA_altA_1,0.968,0.747,0.22
5OA_24_0,mini_5ehp_model0_chainA_5OA_resi601__chainA_altA_1,0.96,0.646,0.314
5OR_10_0,mini_5ei1_model0_chainB_5OR_resi901__chainB_altA_1,1.163,0.762,0.401
5OR_17_0,mini_5ei1_model0_chainB_5OR_resi901__chainB_altA_1,1.077,0.854,0.223
5OR_22_1,mini_5ei1_model0_chainB_5OR_resi901__chainB_altA_1,1.045,0.843,0.202
5OQ_17_53,mini_5ei6_model0_chainA_5OQ_resi901__chainA_1,0.977,0.588,0.389
5OQ_15_163,mini_5ei6_model0_chainA_5OQ_resi901__chainA_1,0.971,0.603,0.368
5OQ_12_2,mini_5ei6_model0_chainA_5OQ_resi901__chainA_1,0.926,0.693,0.233
5P4_26_255,mini_5ek9_model0_chainA_5P4_resi501__chainA_1,0.93,0.748,0.182
5P4_10_123,mini_5ek9_model0_chainA_5P4_resi501__chainA_1,0.894,0.64,0.255
5P4_8_4,mini_5ek9_model0_chainA_5P4_resi501__chainA_1,0.872,0.668,0.204
N17_2_1,mini_5eko_model0_chainA_N17_resi401__chainA_1,0.952,0.703,0.248
N17_23_10,mini_5eko_model0_chainA_N17_resi401__chainA_1,0.95,0.62,0.331
N17_14_13,mini_5eko_model0_chainA_N17_resi401__chainA_1,0.879,0.597,0.282
7LU_2_36,mini_5en3_model0_chainA_7LU_resi201__chainA_altA_1,1.021,0.83,0.191
7LU_18_1,mini_5en3_model0_chainA_7LU_resi201__chainA_altA_1,1.013,0.715,0.298
7LU_5_192,mini_5en3_model0_chainA_7LU_resi201__chainA_altA_1,1.001,0.657,0.344
5QO_26_34,mini_5eol_model0_chainA_5QO_resi401__chainA_1,0.978,0.683,0.296
5QO_24_105,mini_5eol_model0_chainA_5QO_resi401__chainA_1,0.974,0.596,0.378
5QO_12_71,mini_5eol_model0_chainA_5QO_resi401__chainA_1,0.919,0.6,0.319
5SW_17_15,mini_5eu1_model0_chainB_5SW_resi201__chainB_altB_1,1.026,0.712,0.314
5SW_11_7,mini_5eu1_model0_chainB_5SW_resi201__chainB_altB_1,0.973,0.674,0.3
5SW_8_0,mini_5eu1_model0_chainB_5SW_resi201__chainB_altB_1,0.958,0.79,0.168
5TQ_16_85,mini_5ewy_model0_chainA_5TQ_resi301__chainA_altB_1,0.973,0.822,0.151
5TQ_15_159,mini_5ewy_model0_chainA_5TQ_resi301__chainA_altB_1,0.972,0.696,0.276
5TQ_19_1,mini_5ewy_model0_chainA_5TQ_resi301__chainA_altB_1,0.889,0.64,0.249
5SZ_11_108,mini_5eyc_model0_chainA_5SZ_resi1401__chainA_altB_1,0.892,0.607,0.285
5SZ_10_20,mini_5eyc_model0_chainA_5SZ_resi1401__chainA_altB_1,0.883,0.576,0.308
5SZ_4_214,mini_5eyc_model0_chainA_5SZ_resi1401__chainA_altB_1,0.881,0.602,0.279
5T0_19_4,mini_5eyr_model0_chainA_5T0_resi301__chainA_1,0.93,0.741,0.188
5T0_12_42,mini_5eyr_model0_chainA_5T0_resi301__chainA_1,0.93,0.762,0.168
5T0_25_19,mini_5eyr_model0_chainA_5T0_resi301__chainA_1,0.909,0.689,0.22
5T8_24_202,mini_5f00_model0_chainA_5T8_resi504__chainA_altA_1,1.053,0.708,0.345
5T8_20_122,mini_5f00_model0_chainA_5T8_resi504__chainA_altA_1,1.036,0.736,0.301
5T8_13_29,mini_5f00_model0_chainA_5T8_resi504__chainA_altA_1,0.99,0.683,0.307
5TB_19_75,mini_5f04_model0_chainA_5TB_resi301__chainA_altA_1,1.146,0.795,0.351
5TB_22_73,mini_5f04_model0_chainA_5TB_resi301__chainA_altA_1,1.143,0.792,0.352
5TB_8_44,mini_5f04_model0_chainA_5TB_resi301__chainA_altA_1,0.965,0.716,0.249
5TD_16_27,mini_5f0f_model0_chainA_5TD_resi301__chainA_1,1.197,0.82,0.377
5TD_4_177,mini_5f0f_model0_chainA_5TD_resi301__chainA_1,1.028,0.698,0.329
5TD_21_12,mini_5f0f_model0_chainA_5TD_resi301__chainA_1,0.99,0.653,0.337
5U6_18_135,mini_5f1h_model0_chainA_5U6_resi201__chainA_1,1.02,0.662,0.358
5U6_23_126,mini_5f1h_model0_chainA_5U6_resi201__chainA_1,0.966,0.724,0.242
5U6_9_139,mini_5f1h_model0_chainA_5U6_resi201__chainA_1,0.95,0.697,0.253
5U2_1_37,mini_5f1l_model0_chainB_5U2_resi201__chainB_altA_1,1.064,0.741,0.323
5U2_17_57,mini_5f1l_model0_chainB_5U2_resi201__chainB_altA_1,1.042,0.763,0.279
5U2_15_25,mini_5f1l_model0_chainB_5U2_resi201__chainB_altA_1,1.005,0.766,0.239
5VS_19_0,mini_5f9e_model0_chainA_5VS_resi1001__chainA_altB_1,1.051,0.738,0.314
5VS_22_64,mini_5f9e_model0_chainA_5VS_resi1001__chainA_altB_1,0.894,0.692,0.203
5VS_17_16,mini_5f9e_model0_chainA_5VS_resi1001__chainA_altB_1,0.872,0.718,0.155
5WD_23_182,mini_5fbi_model0_chainA_5WD_resi302__chainA_altA_1,0.991,0.721,0.27
5WD_15_15,mini_5fbi_model0_chainA_5WD_resi302__chainA_altA_1,0.98,0.809,0.171
5WD_26_1,mini_5fbi_model0_chainA_5WD_resi302__chainA_altA_1,0.953,0.64,0.312
5W4_12_58,mini_5fbx_model0_chainA_5W4_resi201__chainA_1,1.243,0.723,0.52
5W4_21_62,mini_5fbx_model0_chainA_5W4_resi201__chainA_1,1.042,0.72,0.322
5W4_3_31,mini_5fbx_model0_chainA_5W4_resi201__chainA_1,1.028,0.739,0.289
5X0_25_81,mini_5fdz_model0_chainB_5X0_resi903__chainB_altB_1,1.012,0.66,0.352
5X0_10_120,mini_5fdz_model0_chainB_5X0_resi903__chainB_altB_1,0.983,0.732,0.251
5X0_22_35,mini_5fdz_model0_chainB_5X0_resi903__chainB_altB_1,0.971,0.703,0.268
5XD_6_7,mini_5ffy_model0_chainA_5XD_resi801__chainA_altB_1,1.161,0.691,0.47
5XD_10_12,mini_5ffy_model0_chainA_5XD_resi801__chainA_altB_1,1.155,0.714,0.441
5XD_18_39,mini_5ffy_model0_chainA_5XD_resi801__chainA_altB_1,1.101,0.689,0.412
5XF_19_5,mini_5fg5_model0_chainA_5XF_resi801__chainA_altB_1,1.049,0.689,0.36
5XF_22_11,mini_5fg5_model0_chainA_5XF_resi801__chainA_altB_1,1.018,0.754,0.264
5XF_24_4,mini_5fg5_model0_chainA_5XF_resi801__chainA_altB_1,0.967,0.782,0.185
5XV_20_282,mini_5fi4_model0_chainA_5XV_resi1102__chainA_altB_1,1.099,0.791,0.308
5XV_23_175,mini_5fi4_model0_chainA_5XV_resi1102__chainA_altB_1,0.931,0.712,0.219
5XV_13_12,mini_5fi4_model0_chainA_5XV_resi1102__chainA_altB_1,0.915,0.73,0.185
XMS_12_1,mini_5fnr_model0_chainA_XMS_resi1614__chainA_1,0.994,0.702,0.292
XMS_24_16,mini_5fnr_model0_chainA_XMS_resi1614__chainA_1,0.956,0.696,0.26
XMS_26_20,mini_5fnr_model0_chainA_XMS_resi1614__chainA_1,0.945,0.656,0.29
QHG_4_5,mini_5fqr_model0_chainA_QHG_resi1546__chainA_altB_1,0.831,0.679,0.153
QHG_10_226,mini_5fqr_model0_chainA_QHG_resi1546__chainA_altB_1,0.809,0.681,0.128
QHG_12_140,mini_5fqr_model0_chainA_QHG_resi1546__chainA_altB_1,0.8,0.621,0.179
ZUQ_24_92,mini_5fri_model0_chainA_ZUQ_resi1501__chainA_altA_1,1.082,0.823,0.26
ZUQ_9_4,mini_5fri_model0_chainA_ZUQ_resi1501__chainA_altA_1,1.067,0.694,0.373
ZUQ_25_158,mini_5fri_model0_chainA_ZUQ_resi1501__chainA_altA_1,1.057,0.656,0.401
FD6_4_2,mini_5fyx_model0_chainA_FD6_resi1195__chainA_altA_1,1.131,0.714,0.417
FD6_24_21,mini_5fyx_model0_chainA_FD6_resi1195__chainA_altA_1,1.077,0.718,0.359
FD6_13_41,mini_5fyx_model0_chainA_FD6_resi1195__chainA_altA_1,0.999,0.758,0.242
U53_8_6,mini_5g1z_model0_chainA_U53_resi1001__chainA_altA_1,1.063,0.618,0.446
U53_6_4,mini_5g1z_model0_chainA_U53_resi1001__chainA_altA_1,0.915,0.62,0.295
U53_12_30,mini_5g1z_model0_chainA_U53_resi1001__chainA_altA_1,0.905,0.579,0.327
3QH_22_21,mini_5g55_model0_chainA_3QH_resi2095__chainA_1,0.999,0.675,0.324
3QH_1_12,mini_5g55_model0_chainA_3QH_resi2095__chainA_1,0.917,0.736,0.181
3QH_5_9,mini_5g55_model0_chainA_3QH_resi2095__chainA_1,0.903,0.634,0.269
6TN_14_40,mini_5ggz_model0_chainA_6TN_resi301__chainA_1,1.11,0.8,0.31
6TN_11_69,mini_5ggz_model0_chainA_6TN_resi301__chainA_1,0.978,0.674,0.303
6TN_20_5,mini_5ggz_model0_chainA_6TN_resi301__chainA_1,0.972,0.682,0.29
XXT_23_6,mini_5git_model0_chainA_XXT_resi201__chainA_1,0.907,0.677,0.231
XXT_11_226,mini_5git_model0_chainA_XXT_resi201__chainA_1,0.905,0.561,0.344
XXT_15_50,mini_5git_model0_chainA_XXT_resi201__chainA_1,0.901,0.614,0.287
6ZR_6_11,mini_5gon_model0_chainB_6ZR_resi508__chainB_altA_1,1.06,0.719,0.341
6ZR_18_90,mini_5gon_model0_chainB_6ZR_resi508__chainB_altA_1,1.043,0.724,0.319
6ZR_19_75,mini_5gon_model0_chainB_6ZR_resi508__chainB_altA_1,1.025,0.692,0.334
73K_11_92,mini_5gsa_model0_chainA_73K_resi501__chainA_1,1.026,0.743,0.283
73K_3_84,mini_5gsa_model0_chainA_73K_resi501__chainA_1,0.896,0.681,0.214
73K_12_129,mini_5gsa_model0_chainA_73K_resi501__chainA_1,0.895,0.676,0.219
7BV_23_144,mini_5gyz_model0_chainA_7BV_resi500__chainA_1,1.042,0.734,0.309
7BV_18_278,mini_5gyz_model0_chainA_7BV_resi500__chainA_1,1.023,0.683,0.34
7BV_11_5,mini_5gyz_model0_chainA_7BV_resi500__chainA_1,1.02,0.767,0.253
LQB_19_22,mini_5h14_model0_chainB_LQB_resi502__chainB_altA_1,0.931,0.663,0.268
LQB_11_43,mini_5h14_model0_chainB_LQB_resi502__chainB_altA_1,0.905,0.626,0.278
LQB_12_285,mini_5h14_model0_chainB_LQB_resi502__chainB_altA_1,0.887,0.752,0.135
LQD_9_31,mini_5h15_model0_chainA_LQD_resi501__chainA_altA_1,1.044,0.648,0.396
LQD_26_8,mini_5h15_model0_chainA_LQD_resi501__chainA_altA_1,0.943,0.729,0.214
LQD_23_5,mini_5h15_model0_chainA_LQD_resi501__chainA_altA_1,0.939,0.616,0.323
LQF_26_32,mini_5h19_model0_chainA_LQF_resi501__chainA_altA_1,0.863,0.615,0.248
LQF_19_152,mini_5h19_model0_chainA_LQF_resi501__chainA_altA_1,0.831,0.632,0.199
LQF_23_20,mini_5h19_model0_chainA_LQF_resi501__chainA_altA_1,0.81,0.572,0.238
RMR_22_78,mini_5h21_model0_chainA_RMR_resi201__chainA_1,1.076,0.603,0.473
RMR_25_77,mini_5h21_model0_chainA_RMR_resi201__chainA_1,1.009,0.677,0.332
RMR_18_23,mini_5h21_model0_chainA_RMR_resi201__chainA_1,1.001,0.673,0.328
7GF_42_5,mini_5h2z_model0_chainA_7GF_resi407__chainA_altB_1,1.03,0.639,0.391
7GF_17_0,mini_5h2z_model0_chainA_7GF_resi407__chainA_altB_1,1.004,0.822,0.182
7GF_14_23,mini_5h2z_model0_chainA_7GF_resi407__chainA_altB_1,0.998,0.526,0.472
5YD_24_86,mini_5h8n_model0_chainA_5YD_resi302__chainA_altB_chainB_1,0.896,0.586,0.31
5YD_22_15,mini_5h8n_model0_chainA_5YD_resi302__chainA_altB_chainB_1,0.845,0.514,0.331
5YD_7_294,mini_5h8n_model0_chainA_5YD_resi302__chainA_altB_chainB_1,0.841,0.59,0.251
5YE_17_0,mini_5h8q_model0_chainB_5YE_resi302__chainB_altA_chainA_altB_1,1.157,0.592,0.565
5YE_9_16,mini_5h8q_model0_chainB_5YE_resi302__chainB_altA_chainA_altB_1,1.069,0.775,0.294
5YE_25_1,mini_5h8q_model0_chainB_5YE_resi302__chainB_altA_chainA_altB_1,1.041,0.697,0.343
61Y_9_148,mini_5hkm_model0_chainA_61Y_resi403__chainA_1,0.955,0.77,0.185
61Y_15_70,mini_5hkm_model0_chainA_61Y_resi403__chainA_1,0.916,0.779,0.137
61Y_13_171,mini_5hkm_model0_chainA_61Y_resi403__chainA_1,0.899,0.694,0.205
62G_7_82,mini_5hls_model0_chainA_62G_resi201__chainA_altA_1,0.985,0.628,0.357
62G_21_20,mini_5hls_model0_chainA_62G_resi201__chainA_altA_1,0.968,0.711,0.258
62G_9_21,mini_5hls_model0_chainA_62G_resi201__chainA_altA_1,0.893,0.579,0.315
62M_3_104,mini_5hnb_model0_chainA_62M_resi401__chainA_altA_1,0.902,0.714,0.188
62M_17_27,mini_5hnb_model0_chainA_62M_resi401__chainA_altA_1,0.89,0.712,0.178
62M_22_106,mini_5hnb_model0_chainA_62M_resi401__chainA_altA_1,0.888,0.666,0.222
E62_26_18,mini_5hze_model0_chainA_E62_resi401__chainA_altB_1,1.011,0.687,0.324
E62_2_248,mini_5hze_model0_chainA_E62_resi401__chainA_altB_1,0.86,0.675,0.185
E62_20_7,mini_5hze_model0_chainA_E62_resi401__chainA_altB_1,0.824,0.56,0.264
NE8_26_9,mini_5i07_model0_chainA_NE8_resi405__chainA_altB_1,1.1,0.886,0.214
NE8_7_181,mini_5i07_model0_chainA_NE8_resi405__chainA_altB_1,1.003,0.766,0.236
NE8_1_0,mini_5i07_model0_chainA_NE8_resi405__chainA_altB_1,0.967,0.6,0.367
69G_26_161,mini_5i7y_model0_chainA_69G_resi201__chainA_1,0.95,0.625,0.325
69G_25_43,mini_5i7y_model0_chainA_69G_resi201__chainA_1,0.94,0.647,0.293
69G_7_4,mini_5i7y_model0_chainA_69G_resi201__chainA_1,0.93,0.639,0.291
69A_12_184,mini_5i86_model0_chainB_69A_resi1202__chainB_altA_1,1.03,0.689,0.341
69A_36_140,mini_5i86_model0_chainB_69A_resi1202__chainB_altA_1,1.021,0.73,0.29
69A_24_13,mini_5i86_model0_chainB_69A_resi1202__chainB_altA_1,1.021,0.728,0.292
69B_32_45,mini_5i89_model0_chainA_69B_resi1203__chainA_altA_1,1.071,0.654,0.417
69B_18_213,mini_5i89_model0_chainA_69B_resi1203__chainA_altA_1,1.03,0.777,0.253
69B_25_58,mini_5i89_model0_chainA_69B_resi1203__chainA_altA_1,1.029,0.792,0.236
69C_21_165,mini_5i8a_model0_chainA_69C_resi801__chainA_altA_1,1.074,0.705,0.369
69C_20_67,mini_5i8a_model0_chainA_69C_resi801__chainA_altA_1,1.038,0.78,0.258
69C_10_13,mini_5i8a_model0_chainA_69C_resi801__chainA_altA_1,1.03,0.68,0.35
69F_13_265,mini_5i8b_model0_chainA_69F_resi1404__chainA_altB_1,0.964,0.743,0.221
69F_11_7,mini_5i8b_model0_chainA_69F_resi1404__chainA_altB_1,0.948,0.617,0.331
69F_35_48,mini_5i8b_model0_chainA_69F_resi1404__chainA_altB_1,0.941,0.618,0.323
